ten_mat_hang,thi_truong,ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source
Cà phê Robusta nhân xô,Đắk Lắk,2020-09-29,31867.0,24.5,22.5,28.1,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-09-30,31667.0,24.5,22.0,28.3,14.3,14.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-01,31667.0,24.3,21.9,28.5,7.7,7.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-02,31567.0,25.0,22.1,29.8,3.6,3.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-05,32067.0,23.7,21.6,27.1,9.4,9.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-06,31933.0,23.4,21.4,25.8,8.6,8.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-07,31867.0,23.2,21.5,25.7,18.8,18.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-08,31667.0,23.8,21.4,28.9,7.3,7.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-09,31767.0,23.3,22.0,26.5,15.5,15.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-12,31767.0,24.2,21.6,29.2,5.0,5.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-13,31267.0,23.9,21.6,27.4,6.7,6.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-14,31167.0,24.0,21.5,26.9,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-15,31733.0,24.1,22.0,28.2,24.5,24.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-16,31933.0,22.6,22.0,23.8,340.0,340.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-19,32067.0,24.3,21.9,28.6,7.1,7.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-20,32167.0,24.0,21.6,28.5,9.4,9.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-21,31867.0,22.9,20.2,25.9,6.8,6.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-22,31667.0,22.9,18.9,28.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-23,32267.0,23.1,19.2,28.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-26,32267.0,24.0,21.3,28.3,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-27,32467.0,23.8,21.1,27.8,5.0,5.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-28,33067.0,22.1,21.3,23.6,39.3,39.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-29,33067.0,24.3,21.2,29.0,2.4,2.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-10-30,33100.0,24.0,20.8,28.6,1.4,1.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-02,33067.0,21.9,19.0,25.9,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-03,33000.0,22.3,19.2,26.5,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-04,32867.0,22.6,19.8,26.6,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-05,32767.0,23.9,18.5,29.0,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-06,33267.0,23.6,22.0,26.9,4.7,4.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-09,33367.0,22.0,19.3,26.7,10.4,10.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-10,33367.0,20.5,19.6,22.1,157.9,157.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-11,33567.0,23.4,21.4,27.6,6.3,6.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-12,33867.0,22.8,20.5,25.9,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-13,34067.0,22.2,18.5,26.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-16,33967.0,23.5,21.3,27.1,1.6,1.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-17,34500.0,23.3,20.7,27.5,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-18,33900.0,23.7,20.3,28.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-19,33567.0,23.7,20.5,28.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-20,33167.0,23.7,20.5,28.5,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-23,33067.0,22.6,20.1,26.2,1.3,1.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-24,32867.0,22.4,20.4,25.8,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-25,32367.0,22.5,20.7,25.9,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-26,32567.0,22.8,20.5,26.5,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-27,33267.0,22.3,20.4,25.9,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-11-30,33267.0,21.1,20.6,22.0,27.8,27.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-01,33067.0,21.5,20.5,23.5,5.9,5.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-02,32867.0,21.5,18.7,24.6,1.2,1.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-03,32067.0,20.4,17.9,24.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-04,32167.0,19.3,16.5,22.7,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-07,31967.0,20.2,18.4,23.0,2.3,2.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-08,31867.0,20.7,18.8,23.8,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-09,31767.0,19.9,18.1,22.5,3.6,3.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-10,32967.0,21.2,18.6,23.9,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-11,32967.0,22.7,20.2,26.8,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-14,32867.0,23.0,20.6,27.5,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-15,32867.0,22.6,20.8,25.1,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-16,32967.0,21.9,20.5,25.2,2.2,2.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-17,33067.0,21.6,20.1,24.4,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-18,32967.0,21.4,19.7,24.5,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-21,32867.0,18.5,17.1,21.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-22,32867.0,19.2,16.6,22.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-23,32867.0,20.1,18.2,22.5,9.8,9.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-24,32867.0,21.1,19.4,23.8,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-25,32967.0,21.5,20.2,24.1,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-28,32967.0,20.9,17.9,25.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-29,32967.0,21.1,16.5,26.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-30,32967.0,20.4,18.1,24.5,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2020-12-31,32867.0,18.3,16.5,21.0,6.9,6.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-01,31793.0,16.9,15.9,18.8,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-04,32967.0,20.4,18.4,23.5,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-05,32667.0,20.7,18.8,24.0,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-06,32567.0,20.5,18.8,23.8,1.0,1.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-07,32367.0,20.6,18.4,24.0,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-08,32067.0,20.1,18.0,23.4,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-11,31767.0,18.3,15.5,21.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-12,31667.0,16.1,13.2,19.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-13,31467.0,15.5,12.6,19.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-14,32067.0,16.9,13.4,22.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-15,31967.0,17.8,13.2,23.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-18,32267.0,18.1,14.9,21.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-19,31867.0,17.3,14.8,20.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-20,31967.0,19.1,14.9,23.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-21,31867.0,20.7,17.4,25.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-22,31600.0,21.2,17.5,26.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-25,30867.0,20.5,15.9,26.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-26,30867.0,20.8,17.1,26.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-27,31067.0,20.9,18.3,24.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-28,31067.0,20.1,18.0,24.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-01-29,30867.0,19.4,16.5,23.5,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-01,31740.5,20.2,16.6,25.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-02,31767.0,20.0,16.2,24.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-03,31367.0,20.5,17.6,25.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-04,31567.0,20.7,17.4,25.1,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-05,31767.0,21.1,17.8,26.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-08,31767.0,21.6,18.4,26.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-09,31967.0,22.7,18.8,28.5,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-10,32067.0,22.3,18.4,26.9,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-11,31867.0,20.1,16.5,25.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-12,31967.0,19.4,15.1,26.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-16,31767.0,20.4,15.1,27.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-17,31667.0,20.2,16.2,26.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-18,31867.0,20.1,17.0,24.9,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-19,31967.0,20.2,17.2,25.0,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-22,31867.0,20.0,15.1,27.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-23,32567.0,20.7,15.5,28.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-24,32967.0,21.8,16.4,29.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-25,32967.0,23.5,16.1,32.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-02-26,33067.0,25.2,19.0,33.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-01,32934.0,25.2,20.5,31.4,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-02,33000.0,24.6,20.4,31.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-03,32900.0,23.3,20.0,27.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-04,32800.0,24.1,19.9,30.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-05,32700.0,24.3,18.5,32.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-08,32933.33,23.7,19.4,29.2,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-09,32766.67,23.3,19.4,29.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-10,32900.0,23.3,19.6,28.9,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-11,32866.67,23.3,19.8,28.8,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-12,32833.33,23.4,19.5,29.1,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-15,32677.67,23.8,18.5,31.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-16,32422.33,24.1,18.6,32.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-17,32955.67,24.2,17.7,32.3,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-18,33055.67,25.2,19.5,33.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-19,32955.67,25.9,20.1,34.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-22,32422.33,23.6,20.4,29.0,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-23,32422.33,23.1,20.2,27.4,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-24,32589.0,22.9,19.8,28.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-25,32589.0,24.0,20.7,29.6,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-26,32255.67,24.8,20.6,30.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-29,32622.33,26.4,19.4,35.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-30,32622.33,28.1,21.2,35.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-03-31,32522.33,28.9,23.3,35.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-01,32451.5,28.7,24.1,33.5,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-02,32322.33,27.5,23.2,33.6,1.3,1.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-05,32689.0,24.8,20.5,30.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-06,32422.33,24.8,20.7,30.8,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-07,32389.0,24.9,20.2,31.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-08,32289.0,25.2,20.2,31.4,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-09,32355.67,25.4,20.7,32.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-12,32389.0,25.2,21.4,31.5,2.3,2.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-13,32422.33,26.3,21.0,33.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-14,32489.0,27.1,21.6,34.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-15,32555.67,26.8,21.5,34.2,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-16,32789.0,26.9,21.0,34.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-19,32789.0,24.8,20.8,31.9,14.7,14.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-20,32889.0,25.5,22.3,30.9,6.6,6.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-21,33055.67,24.2,22.0,29.4,43.0,43.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-22,33089.0,23.8,21.8,29.0,48.9,48.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-23,33089.0,24.7,21.4,29.0,10.1,10.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-26,33189.0,25.9,22.5,30.7,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-27,33489.0,25.3,22.1,30.0,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-28,33689.0,25.0,21.4,29.7,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-29,33689.0,24.8,21.1,30.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-04-30,33255.67,24.9,21.0,29.2,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-01,33189.0,25.5,21.6,31.2,2.9,2.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-03,33355.67,26.3,21.8,32.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-04,33389.0,26.5,21.5,33.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-05,33689.0,26.3,22.1,31.8,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-06,34389.0,25.1,22.5,29.3,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-07,34489.0,25.6,22.2,30.9,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-10,33855.67,27.8,22.6,34.2,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-11,33455.67,27.9,24.5,32.7,3.2,3.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-12,33755.67,27.0,24.4,31.1,3.7,3.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-13,33355.67,27.1,23.2,32.0,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-14,33055.67,26.9,23.0,33.5,4.5,4.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-17,32589.0,27.3,23.8,32.0,1.5,1.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-18,32589.0,26.9,22.8,33.0,4.6,4.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-19,33289.0,26.5,23.0,32.3,15.4,15.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-20,32889.0,27.5,22.9,32.2,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-21,32889.0,26.1,23.5,32.5,8.2,8.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-24,32989.0,24.3,22.3,27.0,16.8,16.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-25,33089.0,24.2,22.1,27.0,6.6,6.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-26,33289.0,24.0,22.1,27.5,4.7,4.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-27,33700.0,25.3,22.1,29.4,6.3,6.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-28,34000.0,26.2,22.2,31.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-05-31,34589.0,26.9,24.0,30.4,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-01,34593.0,26.7,23.1,31.4,2.1,2.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-02,34889.0,26.5,23.5,30.2,2.6,2.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-03,34689.0,26.7,23.5,30.5,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-04,35000.0,27.1,24.1,32.2,1.6,1.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-07,34655.67,25.2,23.2,28.2,6.0,6.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-08,34755.67,25.0,22.6,29.7,3.6,3.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-09,34255.67,25.0,22.1,29.8,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-10,34055.67,24.2,22.4,27.8,4.7,4.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-11,34055.67,24.3,22.2,28.2,5.3,5.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-14,34155.67,25.7,22.6,29.6,1.0,1.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-15,33855.67,25.4,22.9,29.1,2.2,2.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-16,33955.67,24.8,22.6,28.9,6.9,6.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-17,34455.67,25.4,22.2,30.2,5.0,5.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-18,33955.67,25.6,22.2,30.5,2.4,2.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-21,34922.33,25.8,23.1,29.3,2.1,2.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-22,35022.33,25.3,22.6,30.0,5.2,5.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-23,34722.33,25.1,22.5,30.0,5.6,5.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-24,35122.33,25.6,22.2,29.9,0.8,0.8,12.71,108.2378,manual_fallback
