ten_mat_hang,thi_truong,ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source
Cà phê Robusta nhân xô,Lâm Đồng,2021-05-27,32622.33,20.6,18.5,24.2,4.8,4.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-05-28,32922.33,21.7,18.1,25.6,1.2,1.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-05-31,33422.33,22.2,20.0,25.6,3.3,3.3,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-01,33656.25,22.3,20.0,26.2,1.9,1.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-02,33822.33,21.8,19.1,26.2,7.4,7.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-03,33622.33,22.2,19.7,26.6,1.1,1.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-04,33922.33,22.6,19.6,26.5,1.8,1.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-07,33922.33,21.2,19.7,24.2,8.4,8.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-08,34022.33,20.2,18.5,22.4,6.7,6.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-09,33522.33,20.1,18.5,22.1,1.7,1.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-10,33322.33,20.2,19.2,22.5,6.8,6.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-11,33322.33,20.5,19.1,23.0,5.2,5.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-14,33422.33,21.1,19.0,24.6,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-15,33122.33,21.1,19.0,24.5,1.0,1.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-16,33155.67,20.9,18.6,24.9,2.9,2.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-17,33722.33,21.3,18.4,25.8,7.9,7.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-18,33222.33,21.5,18.9,26.2,6.1,6.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-21,33722.33,21.4,19.2,24.5,1.8,1.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-22,33822.33,21.5,19.3,25.2,4.1,4.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-23,33522.33,21.1,18.8,24.8,1.7,1.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-24,33922.33,21.7,19.4,25.8,2.0,2.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-25,34322.33,21.6,19.0,25.4,3.8,3.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-28,34822.33,21.3,18.6,25.4,1.7,1.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-29,35322.33,21.6,18.8,26.4,12.8,12.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-06-30,34622.33,21.5,18.8,24.8,1.4,1.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-01,35323.25,21.8,18.6,26.1,0.6,0.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-02,35067.0,21.6,18.6,25.8,6.2,6.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-05,35067.0,21.1,19.1,23.7,2.4,2.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-06,34667.0,20.7,19.2,23.7,4.8,4.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-07,34567.0,20.5,18.8,24.2,8.8,8.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-08,34967.0,20.0,18.8,21.9,6.0,6.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-09,35067.0,20.1,18.5,22.9,10.5,10.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-12,35367.0,20.9,17.5,25.5,1.6,1.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-13,35367.0,20.8,17.0,24.7,5.5,5.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-14,34867.0,20.7,18.1,24.9,10.5,10.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-15,35367.0,20.3,18.5,23.2,6.5,6.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-16,35267.0,20.8,18.9,24.0,2.9,2.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-19,35367.0,19.6,18.0,21.8,5.1,5.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-20,34967.0,20.6,18.6,24.1,2.8,2.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-21,35267.0,20.8,19.2,23.5,4.8,4.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-22,35667.0,20.6,19.1,22.4,6.4,6.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-23,36567.0,20.5,19.1,23.2,5.6,5.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-26,36867.0,21.2,19.4,24.2,3.0,3.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-27,37567.0,21.2,19.5,23.9,4.9,4.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-28,37067.0,21.2,19.8,24.1,2.9,2.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-29,37067.0,21.2,19.9,24.1,6.8,6.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-07-30,36567.0,21.2,19.5,24.2,2.7,2.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-01,37168.0,21.5,19.7,24.8,2.6,2.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-02,35767.0,21.5,20.0,24.2,3.7,3.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-03,35667.0,21.2,19.9,24.1,3.8,3.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-04,36067.0,21.3,19.6,23.7,2.2,2.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-05,36067.0,21.4,19.8,24.7,4.5,4.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-06,35967.0,21.4,19.6,24.6,1.6,1.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-09,35567.0,22.3,19.8,25.9,1.1,1.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-10,36267.0,21.7,19.5,25.6,6.2,6.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-11,36867.0,21.3,19.1,25.0,4.7,4.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-12,36967.0,20.9,18.3,25.1,3.9,3.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-13,36867.0,20.8,18.2,24.6,3.2,3.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-16,36567.0,21.4,18.5,25.4,3.7,3.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-17,36967.0,21.5,18.1,26.0,1.6,1.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-18,36867.0,21.3,18.0,26.0,3.2,3.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-19,37167.0,20.8,16.9,25.6,6.1,6.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-20,36867.0,20.8,17.7,25.5,6.0,6.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-23,38500.0,20.9,18.5,25.0,4.8,4.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-24,38500.0,20.7,18.4,24.7,22.2,22.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-25,38500.0,19.8,18.3,22.1,16.3,16.3,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-26,38500.0,20.2,18.1,23.5,14.5,14.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-27,39200.0,20.3,17.8,24.8,54.2,54.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-30,39000.0,20.1,17.5,23.6,18.3,18.3,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-08-31,39000.0,20.5,17.2,24.0,3.1,3.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-01,39211.5,20.9,17.2,25.5,4.2,4.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-02,39400.0,20.5,18.0,24.2,6.6,6.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-03,39200.0,20.7,17.7,24.4,14.3,14.3,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-06,39200.0,20.1,17.8,23.7,12.9,12.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-07,39400.0,20.1,16.7,24.8,12.1,12.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-08,39400.0,20.7,18.5,24.3,6.7,6.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-09,39100.0,20.5,19.0,23.4,2.7,2.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-10,37800.0,19.9,19.0,21.9,9.6,9.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-13,40100.0,20.5,19.1,22.2,10.2,10.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-14,38700.0,20.6,19.1,24.0,10.4,10.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-15,38900.0,20.0,18.4,22.4,10.2,10.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-16,39300.0,20.6,17.4,25.9,1.7,1.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-17,39400.0,20.8,17.3,25.7,3.8,3.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-20,40100.0,20.2,18.0,24.6,31.8,31.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-21,40000.0,20.5,17.9,25.3,6.4,6.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-22,40000.0,20.3,18.3,24.4,13.4,13.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-23,39600.0,19.9,18.5,23.1,13.0,13.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-24,39600.0,20.1,18.1,24.0,3.2,3.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-27,39800.0,21.0,16.8,25.5,2.8,2.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-28,39400.0,21.5,18.4,26.1,0.8,0.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-29,40600.0,20.9,17.7,25.8,13.9,13.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-09-30,39300.0,20.8,17.4,24.9,16.6,16.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-01,39482.5,20.7,18.4,24.2,20.7,20.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-04,39900.0,20.2,16.9,25.2,15.3,15.3,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-05,39600.0,20.5,18.1,25.9,9.0,9.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-06,39200.0,19.7,18.5,22.0,7.9,7.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-07,39300.0,20.1,18.2,23.2,1.8,1.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-08,39300.0,20.4,19.0,22.7,2.0,2.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-11,39800.0,20.8,19.6,23.1,8.3,8.3,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-12,39000.0,20.2,19.4,22.5,12.6,12.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-13,39600.0,20.1,18.9,22.2,8.0,8.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-14,39800.0,20.9,19.0,23.7,6.7,6.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-15,39800.0,20.6,18.9,24.3,11.8,11.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-18,40000.0,20.3,17.1,25.1,0.9,0.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-19,39400.0,20.8,16.9,26.1,1.4,1.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-20,39367.0,20.2,17.5,25.1,22.7,22.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-21,39500.0,20.3,17.8,24.5,8.1,8.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-22,39700.0,20.6,17.3,26.0,1.5,1.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-25,40000.0,20.1,17.4,23.2,2.2,2.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-26,40300.0,19.3,18.1,22.4,22.6,22.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-27,41500.0,19.3,18.0,22.6,45.0,45.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-28,41433.0,19.7,16.0,24.5,0.8,0.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-10-29,39367.0,19.9,16.1,25.0,17.2,17.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-01,40708.5,20.2,16.6,24.9,0.9,0.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-02,39800.0,20.1,15.8,25.1,0.4,0.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-03,41400.0,20.3,15.8,25.1,0.5,0.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-04,40900.0,20.7,16.5,25.0,0.2,0.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-05,40200.0,20.5,17.6,25.0,2.6,2.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-08,40633.0,21.1,18.8,24.6,2.1,2.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-09,40433.0,20.7,17.8,23.2,0.3,0.3,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-10,41133.0,21.4,19.6,24.5,0.9,0.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-11,40833.0,20.3,18.6,23.3,16.1,16.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-12,41733.0,20.4,18.3,23.3,12.5,12.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-15,41233.0,20.0,17.2,23.9,11.7,11.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-16,41033.0,20.5,18.4,23.8,7.8,7.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-17,40733.0,20.3,16.8,24.9,16.6,16.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-18,41133.0,20.5,18.0,23.4,5.1,5.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-19,40533.0,20.4,16.4,24.9,2.1,2.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-22,40200.0,20.3,18.4,24.2,5.0,5.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-23,40400.0,20.2,16.6,23.4,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-24,41100.0,20.6,18.5,23.9,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-25,40400.0,19.8,18.4,22.0,0.6,0.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-26,40500.0,19.3,17.6,22.0,3.7,3.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-29,40733.0,19.3,18.5,21.1,29.5,29.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-11-30,40000.0,20.0,18.5,23.3,6.5,6.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-01,40387.0,19.3,16.2,23.1,0.1,0.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-02,40500.0,18.9,15.3,24.0,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-03,40800.0,17.4,12.8,22.5,0.1,0.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-06,41200.0,18.8,13.9,24.5,2.4,2.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-07,41500.0,17.9,14.4,23.4,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-08,40600.0,19.3,16.2,23.3,3.7,3.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-09,40600.0,18.8,15.4,23.5,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-10,40800.0,17.8,12.8,23.9,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-13,40800.0,18.6,14.2,24.0,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-14,40800.0,19.8,16.9,24.0,0.1,0.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-15,41100.0,20.1,15.6,25.0,0.5,0.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-16,41100.0,20.5,16.9,25.6,0.2,0.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-17,40500.0,20.2,16.2,25.5,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-20,40800.0,18.7,14.9,24.9,0.1,0.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-21,40500.0,19.2,15.1,24.4,0.2,0.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-22,40500.0,19.0,15.6,24.4,7.3,7.3,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-23,40900.0,19.5,15.5,24.8,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-24,41100.0,19.7,16.0,24.8,0.7,0.7,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-27,40700.0,19.9,17.1,24.9,4.6,4.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-28,40800.0,19.2,16.2,23.0,0.9,0.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-29,40600.0,19.6,17.5,23.0,0.1,0.1,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-30,40800.0,19.0,16.2,23.2,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2021-12-31,40800.0,18.8,15.6,23.6,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-01,39490.0,19.0,14.4,24.0,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-03,40600.0,19.4,17.0,23.4,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-04,40600.0,18.8,15.6,24.3,10.8,10.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-05,40500.0,18.8,15.1,24.0,8.8,8.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-06,40200.0,19.3,15.5,24.6,2.6,2.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-07,39600.0,19.3,14.1,24.8,1.0,1.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-10,40000.0,19.2,14.2,25.0,0.5,0.5,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-11,39400.0,19.6,14.4,24.8,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-12,39500.0,18.4,12.1,25.0,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-13,39600.0,17.7,11.9,24.1,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-14,39100.0,18.3,13.8,24.6,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-17,38900.0,18.9,13.6,25.5,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-18,38900.0,18.8,12.6,25.7,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-19,38800.0,18.6,13.4,25.1,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-20,39200.0,18.4,13.6,24.4,0.4,0.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-21,39400.0,19.5,15.4,26.0,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-24,39100.0,20.1,14.8,26.4,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-25,39000.0,20.2,15.9,25.5,0.9,0.9,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-26,39300.0,20.5,16.5,26.8,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-27,39300.0,20.7,16.9,26.8,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-28,39000.0,20.7,17.0,26.8,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-01-31,39300.0,20.1,15.5,26.4,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-01,39847.5,20.3,15.6,26.6,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-02,39200.0,20.6,15.5,27.4,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-03,39600.0,21.2,16.6,27.5,0.0,0.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-04,40100.0,20.0,15.2,26.5,0.8,0.8,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-07,39900.0,20.6,16.1,27.2,1.6,1.6,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-08,40100.0,20.5,16.6,26.2,5.2,5.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-09,40400.0,20.3,15.1,27.0,0.2,0.2,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-10,40800.0,20.3,15.6,25.9,1.0,1.0,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-11,40900.0,20.7,16.6,26.8,0.4,0.4,11.5753,108.1429,manual_fallback
Cà phê Robusta nhân xô,Lâm Đồng,2022-02-14,40900.0,20.4,16.4,25.8,5.1,5.1,11.5753,108.1429,manual_fallback
