ngay,ten_mat_hang,thi_truong,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source,ron95_vung1,thang_sin,thang_cos,quy_sin,quy_cos,Lag_1_Price,Lag_2_Price,Lag_7_Price,Lag_14_Price,Lag_30_Price,MA_7_Price,MA_30_Price,Volatility_7D,Volatility_30D,Rainfall_30D_Sum,Fuel_Price_Change_7D
2022-07-04,Cà phê Robusta nhân xô,Đắk Lắk,42333.0,25.9,23.2,30.5,1.4,1.4,12.71,108.2378,manual_fallback,32760.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42619.5,42933.0,43633.0,41633.0,41133.0,43002.5,42370.583333333336,383.9423784883499,718.2687049237272,183.9,-0.0033465165804684727
2022-07-05,Cà phê Robusta nhân xô,Đắk Lắk,42333.0,25.9,23.0,31.0,7.6,7.6,12.71,108.2378,manual_fallback,32760.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42333.0,42619.5,43333.0,41433.0,40933.0,42816.78571428572,42410.583333333336,340.03478463414933,679.3299955232665,178.4,-0.0033465165804684727
2022-07-06,Cà phê Robusta nhân xô,Đắk Lắk,41633.0,25.6,22.6,30.9,7.5,7.5,12.71,108.2378,manual_fallback,32760.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42333.0,42333.0,42933.0,41433.0,41033.0,42673.92857142857,42457.25,293.95470577438033,619.8059032956817,185.5,-0.0033465165804684727
2022-07-07,Cà phê Robusta nhân xô,Đắk Lắk,41733.0,25.5,22.5,30.1,1.8,1.8,12.71,108.2378,manual_fallback,32760.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,41633.0,42333.0,43033.0,42633.0,41633.0,42488.21428571428,42477.25,464.29910053884777,580.7106637573979,191.3,-0.0033465165804684727
2022-07-08,Cà phê Robusta nhân xô,Đắk Lắk,41533.0,24.4,21.8,29.0,18.6,18.6,12.71,108.2378,manual_fallback,32760.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,41733.0,41633.0,42533.0,42733.0,42033.0,42302.5,42480.583333333336,470.03022952352893,575.9650983712364,166.29999999999998,-0.0033465165804684727
2022-07-11,Cà phê Robusta nhân xô,Đắk Lắk,42133.0,23.1,21.9,25.2,9.1,9.1,12.71,108.2378,manual_fallback,29670.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,41533.0,41733.0,42933.0,42733.0,41933.0,42159.642857142855,42463.916666666664,535.6792194865782,596.2407533212541,164.8,-0.0033465165804684727
2022-07-12,Cà phê Robusta nhân xô,Đắk Lắk,41833.0,23.8,21.6,28.6,10.1,10.1,12.71,108.2378,manual_fallback,29670.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42133.0,41533.0,42619.5,43233.0,42033.0,42045.357142857145,42470.583333333336,414.9123114463455,591.1965669290405,172.5,-0.09735320961362948
2022-07-13,Cà phê Robusta nhân xô,Đắk Lắk,41633.0,23.9,21.6,27.4,5.0,5.0,12.71,108.2378,manual_fallback,29670.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,41833.0,42133.0,42333.0,43633.0,42374.0,41933.0,42463.916666666664,331.66247903444537,597.3963058689968,169.1,-0.09432234432234432
2022-07-14,Cà phê Robusta nhân xô,Đắk Lắk,42233.0,24.1,22.0,27.9,7.1,7.1,12.71,108.2378,manual_fallback,29670.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,41633.0,41833.0,42333.0,43333.0,43033.0,41833.0,42439.21666666667,294.3920288763648,616.2630104022622,171.1,-0.09432234432234432
2022-07-15,Cà phê Robusta nhân xô,Đắk Lắk,41233.0,25.3,22.2,29.5,3.4,3.4,12.71,108.2378,manual_fallback,29670.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42233.0,41633.0,41633.0,42933.0,43033.0,41818.71428571428,42412.55,267.2612419110703,606.9208939831232,167.9,-0.09432234432234432
2022-07-18,Cà phê Robusta nhân xô,Đắk Lắk,41433.0,24.8,21.9,29.4,6.2,6.2,12.71,108.2378,manual_fallback,29670.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,41233.0,42233.0,41733.0,43033.0,43033.0,41761.57142857143,42352.55,345.03277967012934,631.9268883683619,165.1,-0.09432234432234432
2022-07-19,Cà phê Robusta nhân xô,Đắk Lắk,42433.0,24.4,21.8,29.4,9.2,9.2,12.71,108.2378,manual_fallback,29670.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,41433.0,41233.0,41533.0,42533.0,42633.0,41718.71428571428,42299.21666666667,367.0993118505982,639.9849901718095,168.79999999999998,-0.09432234432234432
2022-07-20,Cà phê Robusta nhân xô,Đắk Lắk,42833.0,24.1,22.5,28.0,16.4,16.4,12.71,108.2378,manual_fallback,29670.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42433.0,41433.0,42133.0,42933.0,42533.0,41847.28571428572,42292.55,441.3183712028988,637.4246723594612,175.6,-0.09432234432234432
2022-07-21,Cà phê Robusta nhân xô,Đắk Lắk,42933.0,24.0,21.6,28.8,8.9,8.9,12.71,108.2378,manual_fallback,26070.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42833.0,42433.0,41833.0,42619.5,42533.0,41947.28571428572,42302.55,575.6983337025076,643.6497809513919,189.5,0.0
2022-07-22,Cà phê Robusta nhân xô,Đắk Lắk,42733.0,24.6,21.0,29.9,1.8,1.8,12.71,108.2378,manual_fallback,26070.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42933.0,42833.0,41633.0,42333.0,42333.0,42104.42857142857,42315.88333333333,679.9859942529858,652.6680743160496,190.5,-0.1213346814964611
2022-07-25,Cà phê Robusta nhân xô,Đắk Lắk,42533.0,25.5,21.8,30.2,0.5,0.5,12.71,108.2378,manual_fallback,26070.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42733.0,42933.0,42233.0,42333.0,42033.0,42261.57142857143,42329.21666666667,679.985994252984,657.1005497431894,187.8,-0.1213346814964611
2022-07-26,Cà phê Robusta nhân xô,Đắk Lắk,42833.0,25.1,21.8,30.6,3.7,3.7,12.71,108.2378,manual_fallback,26070.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42533.0,42733.0,41233.0,41633.0,41633.0,42304.42857142857,42345.88333333333,687.2997543868456,655.6676734368149,187.8,-0.1213346814964611
2022-07-27,Cà phê Robusta nhân xô,Đắk Lắk,42933.0,25.7,22.1,30.3,1.8,1.8,12.71,108.2378,manual_fallback,26070.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42833.0,42533.0,41433.0,41733.0,41433.0,42533.0,42385.88333333333,516.3977794936078,647.2270518224199,191.5,-0.1213346814964611
2022-07-28,Cà phê Robusta nhân xô,Đắk Lắk,43100.0,25.5,21.9,29.9,6.3,6.3,12.71,108.2378,manual_fallback,26070.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42933.0,42833.0,42433.0,41533.0,41433.0,42747.28571428572,42435.88333333333,195.18001458780608,628.7517146534988,188.5,-0.1213346814964611
2022-07-29,Cà phê Robusta nhân xô,Đắk Lắk,43100.0,25.4,22.1,30.5,4.9,4.9,12.71,108.2378,manual_fallback,26070.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,43100.0,42933.0,42833.0,42133.0,42633.0,42842.57142857143,42491.45,178.25436613691872,610.4599502536029,185.7,-0.1213346814964611
2022-08-01,Cà phê Robusta nhân xô,Đắk Lắk,45769.5,24.4,21.2,28.8,4.1,4.1,12.71,108.2378,manual_fallback,25600.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,43100.0,43100.0,42933.0,41833.0,42733.0,42880.71428571428,42507.01666666667,202.74837794951364,620.0724718965223,184.89999999999998,-0.1213346814964611
2022-08-02,Cà phê Robusta nhân xô,Đắk Lắk,44433.0,25.0,22.1,29.4,3.7,3.7,12.71,108.2378,manual_fallback,25600.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,45769.5,43100.0,42733.0,41633.0,42733.0,43285.92857142857,42608.23333333333,1113.5229539829238,859.7431626647027,188.60000000000002,-0.018028385116992673
2022-08-03,Cà phê Robusta nhân xô,Đắk Lắk,44333.0,24.4,22.2,28.5,3.9,3.9,12.71,108.2378,manual_fallback,25600.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,44433.0,45769.5,42533.0,42233.0,43233.0,43528.78571428572,42664.9,1157.3522892480926,922.0192271173097,191.4,-0.018028385116992673
2022-08-04,Cà phê Robusta nhân xô,Đắk Lắk,44433.0,24.2,21.6,27.2,0.6,0.6,12.71,108.2378,manual_fallback,25600.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,44333.0,44433.0,42833.0,41233.0,43633.0,43785.92857142857,42701.566666666666,1097.6566110189033,966.2039276915871,179.20000000000002,-0.018028385116992673
2022-08-05,Cà phê Robusta nhân xô,Đắk Lắk,43100.0,24.1,21.6,28.1,3.2,3.2,12.71,108.2378,manual_fallback,25600.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,44433.0,44333.0,42933.0,41433.0,43333.0,44014.5,42728.23333333333,1030.6967303718445,1003.1314911353064,168.8,-0.018028385116992673
2022-08-08,Cà phê Robusta nhân xô,Đắk Lắk,44833.0,22.4,21.6,24.4,30.2,30.2,12.71,108.2378,manual_fallback,25600.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,43100.0,44433.0,43100.0,42433.0,42933.0,44038.357142857145,42720.46666666667,1003.0535343920343,999.181888911139,158.39999999999998,-0.018028385116992673
2022-08-09,Cà phê Robusta nhân xô,Đắk Lắk,45133.0,22.9,21.4,25.4,4.8,4.8,12.71,108.2378,manual_fallback,25600.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,44833.0,43100.0,43100.0,42833.0,43033.0,44285.92857142857,42783.8,945.0397006017726,1070.7693383094577,186.70000000000002,-0.018028385116992673
2022-08-10,Cà phê Robusta nhân xô,Đắk Lắk,45833.0,23.9,21.0,28.2,3.4,3.4,12.71,108.2378,manual_fallback,25600.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,45133.0,44833.0,45769.5,42933.0,42533.0,44576.357142857145,42853.8,824.5465781403749,1153.0993063680353,191.0,-0.018028385116992673
2022-08-11,Cà phê Robusta nhân xô,Đắk Lắk,45133.0,24.3,22.2,28.7,8.2,8.2,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,45833.0,45133.0,44433.0,42733.0,42933.0,44585.42857142857,42963.8,840.0642549115777,1272.6462018856803,190.7,0.0
2022-08-12,Cà phê Robusta nhân xô,Đắk Lắk,48233.0,24.8,21.7,29.3,1.7,1.7,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,45133.0,45833.0,44333.0,42533.0,42619.5,44685.42857142857,43037.13333333333,860.3146434377796,1332.7747690660703,195.3,-0.03671875000000002
2022-08-15,Cà phê Robusta nhân xô,Đắk Lắk,48933.0,24.3,22.2,28.8,8.3,8.3,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48233.0,45133.0,44433.0,42833.0,42333.0,45242.57142857143,43224.25,1566.7933130165748,1632.4785722314339,195.1,-0.03671875000000002
2022-08-16,Cà phê Robusta nhân xô,Đắk Lắk,49033.0,24.6,21.9,29.9,4.9,4.9,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48933.0,48233.0,43100.0,42933.0,42333.0,45885.42857142857,43444.25,2033.0620466954354,1926.47706319118,202.0,-0.03671875000000002
2022-08-17,Cà phê Robusta nhân xô,Đắk Lắk,48633.0,24.8,22.1,29.0,0.8,0.8,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,49033.0,48933.0,44833.0,43100.0,41633.0,46733.0,43667.583333333336,1911.3694915772955,2166.6040409830425,199.29999999999998,-0.03671875000000002
2022-08-18,Cà phê Robusta nhân xô,Đắk Lắk,48333.0,25.2,22.3,29.8,3.4,3.4,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48633.0,49033.0,45133.0,43100.0,41733.0,47275.857142857145,43900.916666666664,1819.2096661800433,2311.9891349353825,192.6,-0.03671875000000002
2022-08-19,Cà phê Robusta nhân xô,Đắk Lắk,48233.0,24.1,21.9,27.4,9.1,9.1,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48333.0,48633.0,45833.0,45769.5,41533.0,47733.0,44120.916666666664,1576.9168230016899,2410.501586390336,194.20000000000002,-0.03671875000000002
2022-08-22,Cà phê Robusta nhân xô,Đắk Lắk,48533.0,24.9,21.8,29.9,19.9,19.9,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48233.0,48333.0,45133.0,44433.0,42133.0,48075.857142857145,44344.25,1337.7308434520257,2472.054864745562,184.7,-0.03671875000000002
2022-08-23,Cà phê Robusta nhân xô,Đắk Lắk,48833.0,24.5,21.6,29.9,36.2,36.2,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48533.0,48233.0,48233.0,44333.0,41833.0,48561.57142857143,44557.583333333336,325.1373336196856,2549.585963964652,195.5,0.0
2022-08-24,Cà phê Robusta nhân xô,Đắk Lắk,49133.0,24.8,21.3,29.4,0.9,0.9,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48833.0,48533.0,48933.0,44433.0,41633.0,48647.28571428572,44790.916666666664,302.37157840577606,2611.207733793868,221.6,0.0
2022-08-25,Cà phê Robusta nhân xô,Đắk Lắk,50633.0,24.8,22.5,28.8,1.8,1.8,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,49133.0,48833.0,49033.0,43100.0,42233.0,48675.857142857145,45040.916666666664,340.86724129711274,2657.0661746767146,217.5,0.0
2022-08-26,Cà phê Robusta nhân xô,Đắk Lắk,49633.0,24.6,22.5,29.8,14.1,14.1,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,50633.0,49133.0,48633.0,44833.0,41233.0,48904.42857142857,45320.916666666664,819.9883855152902,2790.2231961256066,212.2,0.0
2022-08-29,Cà phê Robusta nhân xô,Đắk Lắk,48833.0,24.9,21.6,29.9,0.5,0.5,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,49633.0,50633.0,48333.0,45133.0,41433.0,49047.28571428572,45600.916666666664,851.3294924768664,2787.323639336547,222.9,0.0
2022-08-30,Cà phê Robusta nhân xô,Đắk Lắk,48733.0,25.3,21.9,31.4,2.4,2.4,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48833.0,49633.0,48233.0,45833.0,42433.0,49118.71428571428,45847.583333333336,800.89235945137,2732.660185806867,217.20000000000002,0.0
2022-08-31,Cà phê Robusta nhân xô,Đắk Lắk,48433.0,25.1,21.5,30.2,2.1,2.1,12.71,108.2378,manual_fallback,24660.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,48733.0,48833.0,48533.0,45133.0,42833.0,49190.142857142855,46057.583333333336,727.6838664714351,2703.119328643698,210.39999999999998,0.0
2022-09-01,Cà phê Robusta nhân xô,Đắk Lắk,48051.0,25.4,21.4,31.4,2.7,2.7,12.71,108.2378,manual_fallback,24660.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,48433.0,48733.0,48833.0,48233.0,42933.0,49175.857142857145,46244.25,743.543638837796,2665.864046867626,196.10000000000002,0.0
2022-09-02,Cà phê Robusta nhân xô,Đắk Lắk,48033.0,25.1,21.5,30.0,4.4,4.4,12.71,108.2378,manual_fallback,24660.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,48051.0,48433.0,49133.0,48933.0,42733.0,49064.142857142855,46414.85,854.159904734562,2609.8285091967145,189.9,0.0
2022-09-05,Cà phê Robusta nhân xô,Đắk Lắk,47833.0,24.0,21.4,28.4,8.9,8.9,12.71,108.2378,manual_fallback,24230.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,48033.0,48051.0,50633.0,49033.0,42533.0,48907.0,46591.51666666667,936.5888461142839,2530.169663397475,192.5,0.0
2022-09-06,Cà phê Robusta nhân xô,Đắk Lắk,47733.0,23.6,21.2,27.8,9.1,9.1,12.71,108.2378,manual_fallback,24230.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47833.0,48033.0,49633.0,48633.0,42833.0,48507.0,46768.183333333334,621.5024805520619,2419.635105303752,200.9,-0.01743714517437145
2022-09-07,Cà phê Robusta nhân xô,Đắk Lắk,48033.0,22.9,20.7,25.5,6.8,6.8,12.71,108.2378,manual_fallback,24230.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47733.0,47833.0,48833.0,48333.0,42933.0,48235.57142857143,46931.51666666667,434.5644782001029,2307.62795992747,206.3,-0.01743714517437145
2022-09-08,Cà phê Robusta nhân xô,Đắk Lắk,48033.0,24.0,21.3,28.8,8.4,8.4,12.71,108.2378,manual_fallback,24230.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,48033.0,47733.0,48733.0,48233.0,43100.0,48121.28571428572,47101.51666666667,347.7938634128222,2187.640732353655,211.29999999999998,-0.01743714517437145
2022-09-09,Cà phê Robusta nhân xô,Đắk Lắk,48033.0,24.7,20.8,30.0,2.6,2.6,12.71,108.2378,manual_fallback,24230.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,48033.0,48033.0,48433.0,48533.0,43100.0,48021.28571428572,47265.95,219.607008299566,2058.052001412872,213.4,-0.01743714517437145
2022-09-12,Cà phê Robusta nhân xô,Đắk Lắk,48333.0,24.3,20.7,29.9,6.9,6.9,12.71,108.2378,manual_fallback,23210.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,48033.0,48033.0,48051.0,48833.0,45769.5,47964.142857142855,47430.38333333333,127.23656257613911,1905.109643344244,211.1,-0.01743714517437145
2022-09-13,Cà phê Robusta nhân xô,Đắk Lắk,48233.0,24.5,21.0,30.0,4.7,4.7,12.71,108.2378,manual_fallback,23210.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,48333.0,48033.0,48033.0,49133.0,44433.0,48004.42857142857,47515.833333333336,188.9822365020951,1885.433931273575,213.9,-0.0587996755879967
2022-09-14,Cà phê Robusta nhân xô,Đắk Lắk,47733.0,24.4,21.8,29.1,14.8,14.8,12.71,108.2378,manual_fallback,23210.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,48233.0,48333.0,47833.0,50633.0,44333.0,48033.0,47642.5,208.16659994432547,1796.741355900271,214.9,-0.0587996755879967
2022-09-15,Cà phê Robusta nhân xô,Đắk Lắk,47633.0,23.8,21.9,28.8,13.8,13.8,12.71,108.2378,manual_fallback,23210.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47733.0,48233.0,47733.0,49633.0,44433.0,48018.71428571428,47755.833333333336,226.7786838034374,1684.51540321854,225.79999999999998,-0.042096574494428385
2022-09-16,Cà phê Robusta nhân xô,Đắk Lắk,47633.0,23.8,21.9,26.8,5.7,5.7,12.71,108.2378,manual_fallback,23210.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47633.0,47733.0,48033.0,48833.0,43100.0,48004.42857142857,47862.5,249.76179127320594,1563.8447923259946,239.0,-0.042096574494428385
2022-09-19,Cà phê Robusta nhân xô,Đắk Lắk,47433.0,23.6,21.4,26.5,7.4,7.4,12.71,108.2378,manual_fallback,23210.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47633.0,47633.0,48033.0,48733.0,44833.0,47947.28571428572,48013.6,285.3569193617371,1281.2848239179289,241.5,-0.042096574494428385
2022-09-20,Cà phê Robusta nhân xô,Đắk Lắk,47433.0,23.8,21.8,29.0,7.9,7.9,12.71,108.2378,manual_fallback,23210.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47433.0,47633.0,48033.0,48433.0,45133.0,47861.57142857143,48100.26666666667,340.1680257069111,1138.7315972506972,218.7,-0.042096574494428385
2022-09-21,Cà phê Robusta nhân xô,Đắk Lắk,47733.0,24.1,21.8,29.0,5.5,5.5,12.71,108.2378,manual_fallback,22580.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47433.0,47433.0,48333.0,48051.0,45833.0,47775.857142857145,48176.933333333334,364.49573777507635,1001.1858463107623,221.8,-0.042096574494428385
2022-09-22,Cà phê Robusta nhân xô,Đắk Lắk,47733.0,23.5,21.1,28.9,14.9,14.9,12.71,108.2378,manual_fallback,22580.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47733.0,47433.0,48233.0,48033.0,45133.0,47690.142857142855,48240.26666666667,269.9206232509835,903.0893312581635,223.9,-0.02714347264110295
2022-09-23,Cà phê Robusta nhân xô,Đắk Lắk,47899.67,23.8,21.7,28.2,12.0,12.0,12.71,108.2378,manual_fallback,22580.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47733.0,47733.0,47733.0,47833.0,48233.0,47618.71428571428,48326.933333333334,134.51854182341012,695.5132033932925,230.6,-0.02714347264110295
2022-09-26,Cà phê Robusta nhân xô,Đắk Lắk,47333.0,23.4,20.9,28.5,12.1,12.1,12.71,108.2378,manual_fallback,22580.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47899.67,47733.0,47633.0,47733.0,48933.0,47642.52428571428,48315.82233333333,168.56151437273343,699.7153786388492,240.9,-0.02714347264110295
2022-09-27,Cà phê Robusta nhân xô,Đắk Lắk,46933.0,22.2,20.9,23.5,4.6,4.6,12.71,108.2378,manual_fallback,22580.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47333.0,47899.67,47633.0,48033.0,49033.0,47599.66714285714,48262.488999999994,205.48127787270911,711.9217521741014,244.70000000000002,-0.02714347264110295
2022-09-28,Cà phê Robusta nhân xô,Đắk Lắk,47333.0,23.2,21.5,27.2,5.3,5.3,12.71,108.2378,manual_fallback,22580.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,46933.0,47333.0,47433.0,48033.0,48633.0,47499.66714285714,48192.488999999994,323.17934477552376,736.3703775565463,244.4,-0.02714347264110295
2022-09-29,Cà phê Robusta nhân xô,Đắk Lắk,46833.0,23.9,21.8,27.6,11.8,11.8,12.71,108.2378,manual_fallback,22580.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,47333.0,46933.0,47433.0,48033.0,48333.0,47485.381428571425,48149.155666666666,328.779102762549,747.7169094121953,248.9,-0.02714347264110295
2022-09-30,Cà phê Robusta nhân xô,Đắk Lắk,46433.0,24.4,22.0,28.4,4.2,4.2,12.71,108.2378,manual_fallback,22580.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,46833.0,47333.0,47733.0,48333.0,48233.0,47399.66714285714,48099.155666666666,412.3112362720734,784.2590116221638,257.3,-0.02714347264110295
