ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,ron95_vung1,is_update_day,thang,nam,thi_truong_Gia Lai,thi_truong_Kon Tum,thi_truong_Lâm Đồng,thi_truong_Đắk Lắk,thi_truong_Đắk Nông,lag_1,lag_2,rolling_mean_3,min_7d,max_7d,gia_chenh_lech
2024-03-27,97400.0,27.0,19.9,35.2,0.7,0.7,14.3497,108.0005,24280.0,0,3,2024,0,1,0,0,0,96300.0,94800.0,95044.33333333333,92933.0,96300.0,1100.0
2024-03-28,97300.0,25.8,20.2,34.6,9.1,9.1,14.3497,108.0005,24810.0,1,3,2024,0,1,0,0,0,97400.0,96300.0,96166.66666666667,92933.0,97400.0,-100.0
2024-03-29,98400.0,25.2,21.0,34.0,8.3,8.3,14.3497,108.0005,24810.0,0,3,2024,0,1,0,0,0,97300.0,97400.0,97000.0,93533.0,97400.0,1100.0
2024-04-01,98500.0,26.2,20.8,34.8,3.9,3.9,14.3497,108.0005,24810.0,0,4,2024,0,1,0,0,0,98400.0,97300.0,97700.0,94033.0,98400.0,100.0
2024-04-02,98500.0,26.4,20.9,34.0,2.5,2.5,14.3497,108.0005,24810.0,0,4,2024,0,1,0,0,0,98500.0,98400.0,98066.66666666667,94033.0,98500.0,0.0
2024-04-03,100000.0,27.4,21.7,34.5,0.6,0.6,14.3497,108.0005,24810.0,0,4,2024,0,1,0,0,0,98500.0,98500.0,98466.66666666667,94800.0,98500.0,1500.0
2024-04-04,103000.0,27.7,21.2,34.8,0.3,0.3,14.3497,108.0005,24800.0,1,4,2024,0,1,0,0,0,100000.0,98500.0,99000.0,96300.0,100000.0,3000.0
2024-04-05,102000.0,28.3,21.9,35.3,0.2,0.2,14.3497,108.0005,24800.0,0,4,2024,0,1,0,0,0,103000.0,100000.0,100500.0,97300.0,103000.0,-1000.0
2024-04-08,103200.0,29.0,21.4,38.1,0.0,0.0,14.3497,108.0005,24800.0,0,4,2024,0,1,0,0,0,102000.0,103000.0,101666.66666666667,97300.0,103000.0,1200.0
2024-04-09,104200.0,28.1,22.1,35.5,0.0,0.0,14.3497,108.0005,24800.0,0,4,2024,0,1,0,0,0,103200.0,102000.0,102733.33333333333,98400.0,103200.0,1000.0
2024-04-10,104200.0,27.0,19.8,35.2,0.0,0.0,14.3497,108.0005,24800.0,0,4,2024,0,1,0,0,0,104200.0,103200.0,103133.33333333333,98500.0,104200.0,0.0
2024-04-11,105400.0,26.6,18.0,35.2,0.0,0.0,14.3497,108.0005,24820.0,1,4,2024,0,1,0,0,0,104200.0,104200.0,103866.66666666667,98500.0,104200.0,1200.0
2024-04-12,107600.0,27.2,18.5,36.8,0.0,0.0,14.3497,108.0005,24820.0,0,4,2024,0,1,0,0,0,105400.0,104200.0,104600.0,100000.0,105400.0,2200.0
2024-04-15,110000.0,28.5,21.0,36.3,0.0,0.0,14.3497,108.0005,24820.0,0,4,2024,0,1,0,0,0,107600.0,105400.0,105733.33333333333,102000.0,107600.0,2400.0
2024-04-16,113500.0,28.5,21.0,36.8,0.0,0.0,14.3497,108.0005,24820.0,0,4,2024,0,1,0,0,0,110000.0,107600.0,107666.66666666667,102000.0,110000.0,3500.0
2024-04-17,115500.0,28.5,20.1,36.3,0.0,0.0,14.3497,108.0005,25230.0,1,4,2024,0,1,0,0,0,113500.0,110000.0,110366.66666666667,103200.0,113500.0,2000.0
2024-04-18,119500.0,27.5,22.0,34.8,0.2,0.2,14.3497,108.0005,25230.0,0,4,2024,0,1,0,0,0,115500.0,113500.0,113000.0,104200.0,115500.0,4000.0
2024-04-19,120000.0,28.3,21.2,35.3,0.1,0.1,14.3497,108.0005,25230.0,0,4,2024,0,1,0,0,0,119500.0,115500.0,116166.66666666667,104200.0,119500.0,500.0
2024-04-22,122500.0,29.1,21.6,36.6,0.0,0.0,14.3497,108.0005,25230.0,0,4,2024,0,1,0,0,0,120000.0,119500.0,118333.33333333333,105400.0,120000.0,2500.0
2024-04-23,127100.0,29.6,22.5,37.2,0.3,0.3,14.3497,108.0005,25230.0,0,4,2024,0,1,0,0,0,122500.0,120000.0,120666.66666666667,107600.0,122500.0,4600.0
2024-04-24,129500.0,30.1,23.4,37.3,0.0,0.0,14.3497,108.0005,25230.0,0,4,2024,0,1,0,0,0,127100.0,122500.0,123200.0,110000.0,127100.0,2400.0
2024-04-25,131000.0,30.0,23.6,36.8,0.2,0.2,14.3497,108.0005,24910.0,1,4,2024,0,1,0,0,0,129500.0,127100.0,126366.66666666667,113500.0,129500.0,1500.0
2024-04-26,132900.0,28.9,23.5,36.5,1.8,1.8,14.3497,108.0005,24910.0,0,4,2024,0,1,0,0,0,131000.0,129500.0,129200.0,115500.0,131000.0,1900.0
2024-04-29,134000.0,29.8,24.7,37.5,0.1,0.1,14.3497,108.0005,24910.0,0,4,2024,0,1,0,0,0,132900.0,131000.0,131133.33333333334,119500.0,132900.0,1100.0
2024-04-30,134200.0,30.2,23.1,37.5,0.4,0.4,14.3497,108.0005,24910.0,0,4,2024,0,1,0,0,0,134000.0,132900.0,132633.33333333334,120000.0,134000.0,200.0
2024-05-01,133100.0,30.1,25.2,36.5,0.4,0.4,14.3497,108.0005,24910.0,0,5,2024,0,1,0,0,0,134200.0,134000.0,133700.0,122500.0,134200.0,-1100.0
2024-05-02,132400.0,27.5,24.0,35.0,3.3,3.3,14.3497,108.0005,24950.0,1,5,2024,0,1,0,0,0,133100.0,134200.0,133766.66666666666,127100.0,134200.0,-700.0
2024-05-03,130400.0,26.9,23.1,34.8,6.8,6.8,14.3497,108.0005,24950.0,0,5,2024,0,1,0,0,0,132400.0,133100.0,133233.33333333334,129500.0,134200.0,-2000.0
2024-05-08,99433.0,27.7,20.0,35.5,0.0,0.0,14.3497,108.0005,24950.0,0,5,2024,0,1,0,0,0,130400.0,132400.0,131966.66666666666,130400.0,134200.0,-30967.0
2024-05-09,97900.0,28.4,21.4,36.1,0.0,0.0,14.3497,108.0005,23540.0,1,5,2024,0,1,0,0,0,99433.0,130400.0,120744.33333333333,99433.0,134200.0,-1533.0
2024-05-10,95500.0,28.3,20.5,37.3,0.2,0.2,14.3497,108.0005,23540.0,0,5,2024,0,1,0,0,0,97900.0,99433.0,109244.33333333333,97900.0,134200.0,-2400.0
2024-05-13,101433.0,27.3,23.2,34.8,11.4,11.4,14.3497,108.0005,23540.0,0,5,2024,0,1,0,0,0,95500.0,97900.0,97611.0,95500.0,134200.0,5933.0
2024-05-14,100500.0,27.5,22.5,36.2,6.1,6.1,14.3497,108.0005,23540.0,0,5,2024,0,1,0,0,0,101433.0,95500.0,98277.66666666667,95500.0,133100.0,-933.0
2024-05-15,99500.0,27.5,22.0,36.2,2.1,2.1,14.3497,108.0005,23540.0,0,5,2024,0,1,0,0,0,100500.0,101433.0,99144.33333333333,95500.0,132400.0,-1000.0
2024-05-16,101100.0,27.7,21.0,36.2,0.6,0.6,14.3497,108.0005,23130.0,1,5,2024,0,1,0,0,0,99500.0,100500.0,100477.66666666667,95500.0,130400.0,1600.0
2024-05-17,100300.0,26.5,22.4,34.1,7.3,7.3,14.3497,108.0005,23130.0,0,5,2024,0,1,0,0,0,101100.0,99500.0,100366.66666666667,95500.0,101433.0,-800.0
2024-05-20,103700.0,25.7,22.5,31.4,15.7,15.7,14.3497,108.0005,23130.0,0,5,2024,0,1,0,0,0,100300.0,101100.0,100300.0,95500.0,101433.0,3400.0
2024-05-21,103300.0,25.3,22.8,29.0,2.3,2.3,14.3497,108.0005,23130.0,0,5,2024,0,1,0,0,0,103700.0,100300.0,101700.0,95500.0,103700.0,-400.0
2024-05-22,108300.0,25.9,22.4,32.3,0.9,0.9,14.3497,108.0005,23130.0,0,5,2024,0,1,0,0,0,103300.0,103700.0,102433.33333333333,99500.0,103700.0,5000.0
2024-05-23,109800.0,24.7,21.8,29.0,9.0,9.0,14.3497,108.0005,23210.0,1,5,2024,0,1,0,0,0,108300.0,103300.0,105100.0,99500.0,108300.0,1500.0
2024-05-24,114900.0,25.8,21.8,32.0,0.7,0.7,14.3497,108.0005,23210.0,0,5,2024,0,1,0,0,0,109800.0,108300.0,107133.33333333333,99500.0,109800.0,5100.0
2024-05-27,115400.0,26.6,21.8,32.7,0.2,0.2,14.3497,108.0005,23210.0,0,5,2024,0,1,0,0,0,114900.0,109800.0,111000.0,100300.0,114900.0,500.0
2024-05-28,116400.0,26.0,22.9,30.6,9.8,9.8,14.3497,108.0005,23210.0,0,5,2024,0,1,0,0,0,115400.0,114900.0,113366.66666666667,100300.0,115400.0,1000.0
2024-05-29,119400.0,25.9,24.0,28.6,4.3,4.3,14.3497,108.0005,23210.0,0,5,2024,0,1,0,0,0,116400.0,115400.0,115566.66666666667,103300.0,116400.0,3000.0
2024-05-30,121600.0,24.5,23.4,27.4,15.9,15.9,14.3497,108.0005,22960.0,1,5,2024,0,1,0,0,0,119400.0,116400.0,117066.66666666667,103300.0,119400.0,2200.0
2024-05-31,124600.0,24.6,22.9,27.0,2.7,2.7,14.3497,108.0005,22960.0,0,5,2024,0,1,0,0,0,121600.0,119400.0,119133.33333333333,108300.0,121600.0,3000.0
2024-06-03,123000.0,25.3,22.5,30.8,20.9,20.9,14.3497,108.0005,22960.0,0,6,2024,0,1,0,0,0,124600.0,121600.0,121866.66666666667,109800.0,124600.0,-1600.0
2024-06-04,120000.0,25.6,21.2,32.7,8.4,8.4,14.3497,108.0005,22960.0,0,6,2024,0,1,0,0,0,123000.0,124600.0,123066.66666666667,114900.0,124600.0,-3000.0
2024-06-05,124933.0,25.1,21.9,30.0,5.4,5.4,14.3497,108.0005,22960.0,0,6,2024,0,1,0,0,0,120000.0,123000.0,122533.33333333333,115400.0,124600.0,4933.0
2024-06-06,124500.0,25.5,21.6,31.4,1.4,1.4,14.3497,108.0005,21970.0,1,6,2024,0,1,0,0,0,124933.0,120000.0,122644.33333333333,116400.0,124933.0,-433.0
2024-06-07,126500.0,24.9,21.0,31.0,6.4,6.4,14.3497,108.0005,21970.0,0,6,2024,0,1,0,0,0,124500.0,124933.0,123144.33333333333,119400.0,124933.0,2000.0
2024-06-10,122433.0,25.1,22.2,29.0,1.5,1.5,14.3497,108.0005,21970.0,0,6,2024,0,1,0,0,0,126500.0,124500.0,125311.0,120000.0,126500.0,-4067.0
2024-06-11,124000.0,26.0,23.0,30.1,4.5,4.5,14.3497,108.0005,21970.0,0,6,2024,0,1,0,0,0,122433.0,126500.0,124477.66666666667,120000.0,126500.0,1567.0
2024-06-12,123200.0,26.5,22.6,31.1,0.8,0.8,14.3497,108.0005,21970.0,0,6,2024,0,1,0,0,0,124000.0,122433.0,124311.0,120000.0,126500.0,-800.0
2024-06-13,121300.0,26.2,21.8,32.0,1.6,1.6,14.3497,108.0005,22230.0,1,6,2024,0,1,0,0,0,123200.0,124000.0,123211.0,120000.0,126500.0,-1900.0
2024-06-14,122300.0,26.4,21.7,33.5,4.8,4.8,14.3497,108.0005,22230.0,0,6,2024,0,1,0,0,0,121300.0,123200.0,122833.33333333333,121300.0,126500.0,1000.0
2024-06-17,120933.0,26.6,22.0,32.0,0.5,0.5,14.3497,108.0005,22230.0,0,6,2024,0,1,0,0,0,122300.0,121300.0,122266.66666666667,121300.0,126500.0,-1367.0
2024-06-18,122933.0,26.0,23.1,30.5,2.9,2.9,14.3497,108.0005,22230.0,0,6,2024,0,1,0,0,0,120933.0,122300.0,121511.0,120933.0,126500.0,2000.0
2024-06-19,120000.0,25.3,22.2,31.1,6.2,6.2,14.3497,108.0005,22230.0,0,6,2024,0,1,0,0,0,122933.0,120933.0,122055.33333333333,120933.0,124000.0,-2933.0
2024-06-20,121000.0,24.7,21.5,31.0,8.9,8.9,14.3497,108.0005,22460.0,1,6,2024,0,1,0,0,0,120000.0,122933.0,121288.66666666667,120000.0,124000.0,1000.0
2024-06-21,120000.0,24.6,22.4,28.5,7.3,7.3,14.3497,108.0005,22460.0,0,6,2024,0,1,0,0,0,121000.0,120000.0,121311.0,120000.0,123200.0,-1000.0
2024-06-24,120033.0,23.7,22.1,26.2,3.8,3.8,14.3497,108.0005,22460.0,0,6,2024,0,1,0,0,0,120000.0,121000.0,120333.33333333333,120000.0,122933.0,33.0
2024-06-25,120033.0,24.6,22.4,28.5,4.8,4.8,14.3497,108.0005,22460.0,0,6,2024,0,1,0,0,0,120033.0,120000.0,120344.33333333333,120000.0,122933.0,0.0
2024-06-26,121500.0,24.8,21.9,28.7,3.3,3.3,14.3497,108.0005,22460.0,0,6,2024,0,1,0,0,0,120033.0,120033.0,120022.0,120000.0,122933.0,1467.0
2024-06-27,123700.0,25.1,20.4,30.9,7.0,7.0,14.3497,108.0005,23010.0,1,6,2024,0,1,0,0,0,121500.0,120033.0,120522.0,120000.0,122933.0,2200.0
2024-06-28,120700.0,24.9,20.8,30.0,7.7,7.7,14.3497,108.0005,23010.0,0,6,2024,0,1,0,0,0,123700.0,121500.0,121744.33333333333,120000.0,123700.0,-3000.0
2024-07-01,119200.0,25.1,21.4,30.5,5.2,5.2,14.3497,108.0005,23010.0,0,7,2024,0,1,0,0,0,120700.0,123700.0,121966.66666666667,120000.0,123700.0,-1500.0
2024-07-02,121200.0,25.1,21.2,31.0,2.6,2.6,14.3497,108.0005,23010.0,0,7,2024,0,1,0,0,0,119200.0,120700.0,121200.0,119200.0,123700.0,2000.0
2024-07-03,121900.0,24.5,21.1,30.0,10.7,10.7,14.3497,108.0005,23010.0,0,7,2024,0,1,0,0,0,121200.0,119200.0,120366.66666666667,119200.0,123700.0,700.0
2024-07-04,120900.0,23.9,21.0,27.4,3.7,3.7,14.3497,108.0005,23550.0,1,7,2024,0,1,0,0,0,121900.0,121200.0,120766.66666666667,119200.0,123700.0,-1000.0
2024-07-05,121100.0,24.7,21.6,29.8,2.3,2.3,14.3497,108.0005,23550.0,0,7,2024,0,1,0,0,0,120900.0,121900.0,121333.33333333333,119200.0,123700.0,200.0
2024-07-08,123500.0,24.2,21.1,30.2,13.7,13.7,14.3497,108.0005,23550.0,0,7,2024,0,1,0,0,0,121100.0,120900.0,121300.0,119200.0,123700.0,2400.0
2024-07-09,126500.0,24.1,21.9,29.0,14.1,14.1,14.3497,108.0005,23550.0,0,7,2024,0,1,0,0,0,123500.0,121100.0,121833.33333333333,119200.0,123500.0,3000.0
2024-07-10,128500.0,25.2,21.8,30.8,14.9,14.9,14.3497,108.0005,23550.0,0,7,2024,0,1,0,0,0,126500.0,123500.0,123700.0,119200.0,126500.0,2000.0
2024-07-11,127500.0,24.3,22.1,28.4,10.0,10.0,14.3497,108.0005,23290.0,1,7,2024,0,1,0,0,0,128500.0,126500.0,126166.66666666667,120900.0,128500.0,-1000.0
2024-07-12,127100.0,24.3,21.8,29.0,14.3,14.3,14.3497,108.0005,23290.0,0,7,2024,0,1,0,0,0,127500.0,128500.0,127500.0,120900.0,128500.0,-400.0
2024-07-15,128400.0,23.8,21.6,26.5,4.4,4.4,14.3497,108.0005,23290.0,0,7,2024,0,1,0,0,0,127100.0,127500.0,127700.0,120900.0,128500.0,1300.0
2024-07-16,127900.0,24.1,22.2,26.9,10.3,10.3,14.3497,108.0005,23290.0,0,7,2024,0,1,0,0,0,128400.0,127100.0,127666.66666666667,121100.0,128500.0,-500.0
2024-07-17,127500.0,23.5,22.3,26.2,18.6,18.6,14.3497,108.0005,23290.0,0,7,2024,0,1,0,0,0,127900.0,128400.0,127800.0,123500.0,128500.0,-400.0
2024-07-18,127500.0,23.7,22.0,26.0,19.6,19.6,14.3497,108.0005,23170.0,1,7,2024,0,1,0,0,0,127500.0,127900.0,127933.33333333333,126500.0,128500.0,0.0
2024-07-19,126000.0,23.3,22.0,25.8,23.5,23.5,14.3497,108.0005,23170.0,0,7,2024,0,1,0,0,0,127500.0,127500.0,127633.33333333333,127100.0,128500.0,-1500.0
2024-07-22,126500.0,24.1,22.0,27.8,17.5,17.5,14.3497,108.0005,23170.0,0,7,2024,0,1,0,0,0,126000.0,127500.0,127000.0,126000.0,128400.0,500.0
2024-07-23,127700.0,23.9,22.2,27.3,19.5,19.5,14.3497,108.0005,23170.0,0,7,2024,0,1,0,0,0,126500.0,126000.0,126666.66666666667,126000.0,128400.0,1200.0
2024-07-24,126500.0,24.1,22.2,27.7,6.1,6.1,14.3497,108.0005,23170.0,0,7,2024,0,1,0,0,0,127700.0,126500.0,126733.33333333333,126000.0,128400.0,-1200.0
2024-07-25,124500.0,24.3,22.5,27.9,6.6,6.6,14.3497,108.0005,22880.0,1,7,2024,0,1,0,0,0,126500.0,127700.0,126900.0,126000.0,127900.0,-2000.0
2024-07-26,125200.0,23.9,22.1,27.0,20.0,20.0,14.3497,108.0005,22880.0,0,7,2024,0,1,0,0,0,124500.0,126500.0,126233.33333333333,124500.0,127700.0,700.0
2024-07-29,123700.0,24.0,21.9,28.2,5.8,5.8,14.3497,108.0005,22880.0,0,7,2024,0,1,0,0,0,125200.0,124500.0,125400.0,124500.0,127700.0,-1500.0
2024-07-30,123700.0,23.8,21.2,26.8,3.2,3.2,14.3497,108.0005,22880.0,0,7,2024,0,1,0,0,0,123700.0,125200.0,124466.66666666667,123700.0,127700.0,0.0
2024-07-31,123400.0,24.4,21.5,29.2,3.1,3.1,14.3497,108.0005,22880.0,0,7,2024,0,1,0,0,0,123700.0,123700.0,124200.0,123700.0,127700.0,-300.0
2024-08-01,123400.0,24.4,20.1,29.8,1.0,1.0,14.3497,108.0005,22600.0,1,8,2024,0,1,0,0,0,123400.0,123700.0,123600.0,123400.0,127700.0,0.0
2024-08-02,122900.0,25.3,21.5,30.8,7.5,7.5,14.3497,108.0005,22600.0,0,8,2024,0,1,0,0,0,123400.0,123400.0,123500.0,123400.0,126500.0,-500.0
2024-08-05,123000.0,24.1,20.6,30.5,7.3,7.3,14.3497,108.0005,22600.0,0,8,2024,0,1,0,0,0,122900.0,123400.0,123233.33333333333,122900.0,125200.0,100.0
2024-08-06,122000.0,24.3,21.0,30.0,7.7,7.7,14.3497,108.0005,22600.0,0,8,2024,0,1,0,0,0,123000.0,122900.0,123100.0,122900.0,125200.0,-1000.0
2024-08-07,122400.0,24.9,20.2,30.2,10.5,10.5,14.3497,108.0005,22600.0,0,8,2024,0,1,0,0,0,122000.0,123000.0,122633.33333333333,122000.0,123700.0,400.0
2024-08-08,122000.0,25.3,22.1,30.2,3.5,3.5,14.3497,108.0005,21670.0,1,8,2024,0,1,0,0,0,122400.0,122000.0,122466.66666666667,122000.0,123700.0,-400.0
2024-08-09,121800.0,25.4,21.4,30.6,4.3,4.3,14.3497,108.0005,21670.0,0,8,2024,0,1,0,0,0,122000.0,122400.0,122133.33333333333,122000.0,123400.0,-200.0
2024-08-12,119100.0,24.8,21.6,29.3,1.9,1.9,14.3497,108.0005,21670.0,0,8,2024,0,1,0,0,0,121800.0,122000.0,122066.66666666667,121800.0,123400.0,-2700.0
2024-08-13,121100.0,24.9,21.5,29.9,4.2,4.2,14.3497,108.0005,21670.0,0,8,2024,0,1,0,0,0,119100.0,121800.0,120966.66666666667,119100.0,123000.0,2000.0
2024-08-14,118200.0,25.6,21.2,30.1,0.5,0.5,14.3497,108.0005,21670.0,0,8,2024,0,1,0,0,0,121100.0,119100.0,120666.66666666667,119100.0,123000.0,-2900.0
2024-08-15,117500.0,25.2,22.2,30.5,5.4,5.4,14.3497,108.0005,21850.0,1,8,2024,0,1,0,0,0,118200.0,121100.0,119466.66666666667,118200.0,122400.0,-700.0
2024-08-16,118800.0,25.0,21.9,30.5,3.7,3.7,14.3497,108.0005,21850.0,0,8,2024,0,1,0,0,0,117500.0,118200.0,118933.33333333333,117500.0,122400.0,1300.0
2024-08-19,118000.0,25.4,21.4,30.9,1.3,1.3,14.3497,108.0005,21850.0,0,8,2024,0,1,0,0,0,118800.0,117500.0,118166.66666666667,117500.0,122000.0,-800.0
2024-08-20,118300.0,24.9,20.7,30.4,0.6,0.6,14.3497,108.0005,21850.0,0,8,2024,0,1,0,0,0,118000.0,118800.0,118100.0,117500.0,121800.0,300.0
2024-08-21,118500.0,24.5,20.5,29.9,0.2,0.2,14.3497,108.0005,21850.0,0,8,2024,0,1,0,0,0,118300.0,118000.0,118366.66666666667,117500.0,121100.0,200.0
2024-08-22,119600.0,25.0,20.7,30.9,0.0,0.0,14.3497,108.0005,21310.0,1,8,2024,0,1,0,0,0,118500.0,118300.0,118266.66666666667,117500.0,121100.0,1100.0
2024-08-23,119600.0,24.8,20.8,30.0,2.2,2.2,14.3497,108.0005,21310.0,0,8,2024,0,1,0,0,0,119600.0,118500.0,118800.0,117500.0,119600.0,0.0
2024-08-26,119800.0,23.9,20.3,30.0,6.8,6.8,14.3497,108.0005,21310.0,0,8,2024,0,1,0,0,0,119600.0,119600.0,119233.33333333333,117500.0,119600.0,200.0
2024-08-27,120000.0,24.2,20.5,30.1,14.5,14.5,14.3497,108.0005,21310.0,0,8,2024,0,1,0,0,0,119800.0,119600.0,119666.66666666667,118000.0,119800.0,200.0
2024-08-28,121500.0,24.2,21.5,29.5,17.3,17.3,14.3497,108.0005,21310.0,0,8,2024,0,1,0,0,0,120000.0,119800.0,119800.0,118000.0,120000.0,1500.0
2024-08-29,121900.0,23.7,21.8,27.4,15.3,15.3,14.3497,108.0005,21100.0,1,8,2024,0,1,0,0,0,121500.0,120000.0,120433.33333333333,118300.0,121500.0,400.0
2024-08-30,121600.0,23.9,21.3,30.0,13.9,13.9,14.3497,108.0005,21100.0,0,8,2024,0,1,0,0,0,121900.0,121500.0,121133.33333333333,118500.0,121900.0,-300.0
2024-09-02,113700.0,24.0,20.4,29.4,4.2,4.2,14.3497,108.0005,21100.0,0,9,2024,0,1,0,0,0,121600.0,121900.0,121666.66666666667,119600.0,121900.0,-7900.0
2024-09-03,117800.0,24.1,21.8,27.6,10.5,10.5,14.3497,108.0005,21100.0,0,9,2024,0,1,0,0,0,113700.0,121600.0,119066.66666666667,113700.0,121900.0,4100.0
2024-09-04,118000.0,23.6,22.3,26.0,35.2,35.2,14.3497,108.0005,21100.0,0,9,2024,0,1,0,0,0,117800.0,113700.0,117700.0,113700.0,121900.0,200.0
2024-09-05,120200.0,24.4,22.0,28.6,10.3,10.3,14.3497,108.0005,20820.0,1,9,2024,0,1,0,0,0,118000.0,117800.0,116500.0,113700.0,121900.0,2200.0
2024-09-06,125000.0,24.4,22.4,27.5,2.9,2.9,14.3497,108.0005,20820.0,0,9,2024,0,1,0,0,0,120200.0,118000.0,118666.66666666667,113700.0,121900.0,4800.0
2024-09-09,113700.0,24.3,22.4,27.4,7.6,7.6,14.3497,108.0005,20820.0,0,9,2024,0,1,0,0,0,125000.0,120200.0,121066.66666666667,113700.0,125000.0,-11300.0
2024-09-10,117800.0,24.2,21.8,29.5,10.8,10.8,14.3497,108.0005,20820.0,0,9,2024,0,1,0,0,0,113700.0,125000.0,119633.33333333333,113700.0,125000.0,4100.0
2024-09-11,118000.0,23.7,21.4,26.8,3.1,3.1,14.3497,108.0005,20820.0,0,9,2024,0,1,0,0,0,117800.0,113700.0,118833.33333333333,113700.0,125000.0,200.0
2024-09-12,120200.0,24.9,21.8,30.4,6.2,6.2,14.3497,108.0005,19630.0,1,9,2024,0,1,0,0,0,118000.0,117800.0,116500.0,113700.0,125000.0,2200.0
2024-09-13,125000.0,24.1,21.6,28.5,7.7,7.7,14.3497,108.0005,19630.0,0,9,2024,0,1,0,0,0,120200.0,118000.0,118666.66666666667,113700.0,125000.0,4800.0
2024-09-23,120000.0,23.7,22.5,25.7,11.5,11.5,14.3497,108.0005,19760.0,0,9,2024,0,1,0,0,0,125000.0,120200.0,121066.66666666667,113700.0,125000.0,-5000.0
2024-09-24,121400.0,23.5,21.5,26.9,9.2,9.2,14.3497,108.0005,19760.0,0,9,2024,0,1,0,0,0,120000.0,125000.0,121733.33333333333,113700.0,125000.0,1400.0
2024-09-25,120700.0,23.5,19.5,29.2,11.6,11.6,14.3497,108.0005,19760.0,0,9,2024,0,1,0,0,0,121400.0,120000.0,122133.33333333333,113700.0,125000.0,-700.0
2024-09-26,120800.0,24.4,19.0,30.5,0.3,0.3,14.3497,108.0005,20510.0,1,9,2024,0,1,0,0,0,120700.0,121400.0,120700.0,117800.0,125000.0,100.0
2024-09-27,121400.0,23.5,19.0,29.4,10.7,10.7,14.3497,108.0005,20510.0,0,9,2024,0,1,0,0,0,120800.0,120700.0,120966.66666666667,118000.0,125000.0,600.0
2024-09-30,121000.0,24.0,20.7,30.3,3.2,3.2,14.3497,108.0005,20510.0,0,9,2024,0,1,0,0,0,121400.0,120800.0,120966.66666666667,120000.0,125000.0,-400.0
2024-10-01,121300.0,24.1,20.3,29.7,2.4,2.4,14.3497,108.0005,20510.0,0,10,2024,0,1,0,0,0,121000.0,121400.0,121066.66666666667,120000.0,125000.0,300.0
2024-10-02,121300.0,24.1,20.8,29.5,0.5,0.5,14.3497,108.0005,20510.0,0,10,2024,0,1,0,0,0,121300.0,121000.0,121233.33333333333,120000.0,121400.0,0.0
2024-10-07,116000.0,23.2,19.1,29.0,3.5,3.5,14.3497,108.0005,19800.0,0,10,2024,0,1,0,0,0,121300.0,121300.0,121200.0,120700.0,121400.0,-5300.0
2024-10-08,115000.0,24.5,21.4,29.1,2.8,2.8,14.3497,108.0005,19800.0,0,10,2024,0,1,0,0,0,116000.0,121300.0,119533.33333333333,116000.0,121400.0,-1000.0
2024-10-09,113100.0,24.2,20.1,29.8,0.5,0.5,14.3497,108.0005,19800.0,0,10,2024,0,1,0,0,0,115000.0,116000.0,117433.33333333333,115000.0,121400.0,-1900.0
2024-10-10,113400.0,24.2,19.5,30.5,0.9,0.9,14.3497,108.0005,21060.0,1,10,2024,0,1,0,0,0,113100.0,115000.0,114700.0,113100.0,121400.0,300.0
2024-10-11,113900.0,23.6,19.2,29.7,1.8,1.8,14.3497,108.0005,21060.0,0,10,2024,0,1,0,0,0,113400.0,113100.0,113833.33333333333,113100.0,121300.0,500.0
2024-10-14,113700.0,23.1,17.5,29.7,9.0,9.0,14.3497,108.0005,21060.0,0,10,2024,0,1,0,0,0,113900.0,113400.0,113466.66666666667,113100.0,121300.0,-200.0
2024-10-15,114500.0,24.0,20.1,30.5,5.2,5.2,14.3497,108.0005,21060.0,0,10,2024,0,1,0,0,0,113700.0,113900.0,113666.66666666667,113100.0,121300.0,800.0
2024-10-16,113700.0,23.7,19.9,30.1,1.8,1.8,14.3497,108.0005,21060.0,0,10,2024,0,1,0,0,0,114500.0,113700.0,114033.33333333333,113100.0,116000.0,-800.0
2024-10-17,113100.0,23.6,19.8,30.0,3.1,3.1,14.3497,108.0005,20960.0,1,10,2024,0,1,0,0,0,113700.0,114500.0,113966.66666666667,113100.0,115000.0,-600.0
2024-10-18,112100.0,23.1,19.6,27.4,2.2,2.2,14.3497,108.0005,20960.0,0,10,2024,0,1,0,0,0,113100.0,113700.0,113766.66666666667,113100.0,114500.0,-1000.0
2024-10-21,111500.0,23.0,20.3,27.6,10.3,10.3,14.3497,108.0005,20960.0,0,10,2024,0,1,0,0,0,112100.0,113100.0,112966.66666666667,112100.0,114500.0,-600.0
2024-10-22,111400.0,23.8,20.5,28.6,0.4,0.4,14.3497,108.0005,20960.0,0,10,2024,0,1,0,0,0,111500.0,112100.0,112233.33333333333,111500.0,114500.0,-100.0
2024-10-23,111100.0,23.5,19.1,28.8,0.0,0.0,14.3497,108.0005,20960.0,0,10,2024,0,1,0,0,0,111400.0,111500.0,111666.66666666667,111400.0,114500.0,-300.0
2024-10-24,109600.0,23.1,17.5,29.0,0.0,0.0,14.3497,108.0005,20890.0,1,10,2024,0,1,0,0,0,111100.0,111400.0,111333.33333333333,111100.0,114500.0,-1500.0
