ngay,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,thi_truong,lat,lon,coord_source
2020-09-30,23.8,21.5,27.5,8.5,8.5,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-01,23.4,20.6,27.6,9.0,9.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-02,23.8,20.5,28.1,4.9,4.9,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-03,23.9,20.6,28.8,3.3,3.3,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-04,23.6,21.6,27.7,15.9,15.9,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-05,23.4,20.7,27.6,18.1,18.1,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-06,23.2,20.5,27.9,7.8,7.8,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-07,22.2,21.2,23.5,67.7,67.7,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-08,23.5,21.6,26.2,2.7,2.7,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-09,22.7,21.2,26.4,17.7,17.7,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-10,23.2,21.4,26.8,4.5,4.5,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-11,21.7,20.5,22.7,30.8,30.8,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-12,23.0,19.4,26.5,3.1,3.1,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-13,23.3,20.9,26.1,1.7,1.7,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-14,23.0,20.3,26.5,4.3,4.3,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-15,23.6,21.1,28.8,12.9,12.9,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-16,23.0,21.5,26.2,40.4,40.4,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-17,21.8,21.2,23.1,22.5,22.5,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-18,22.4,21.0,25.1,11.5,11.5,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-19,23.1,21.2,27.2,14.3,14.3,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-20,23.3,21.0,27.8,26.9,26.9,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-21,23.1,18.5,28.1,1.4,1.4,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-22,22.0,17.2,27.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-23,22.1,18.1,25.9,0.9,0.9,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-24,22.5,18.5,26.4,1.1,1.1,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-25,22.8,20.4,27.0,2.8,2.8,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-26,23.1,19.0,27.8,0.3,0.3,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-27,23.3,19.8,27.5,8.7,8.7,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-28,19.3,18.8,19.8,114.2,114.2,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-29,22.5,19.5,26.8,4.0,4.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-30,23.3,19.9,28.0,0.8,0.8,Gia Lai,13.8079,108.1094,manual_fallback
2020-10-31,23.2,20.5,26.5,0.6,0.6,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-01,22.9,19.6,27.0,0.1,0.1,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-02,22.0,18.9,26.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-03,22.1,17.6,27.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-04,22.4,18.4,28.1,0.4,0.4,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-05,22.3,19.1,26.4,4.1,4.1,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-06,21.4,20.1,23.4,23.9,23.9,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-07,22.8,18.5,26.8,0.6,0.6,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-08,21.5,16.7,27.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-09,21.4,18.1,26.1,6.5,6.5,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-10,20.8,18.6,22.9,94.4,94.4,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-11,23.1,21.6,26.0,4.2,4.2,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-12,22.9,19.0,26.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-13,21.4,16.1,26.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-14,22.5,18.5,27.4,0.6,0.6,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-15,22.7,19.9,26.8,1.7,1.7,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-16,23.4,20.6,27.1,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-17,22.6,19.1,27.1,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-18,23.0,18.1,28.1,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-19,23.3,19.0,28.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-20,22.9,19.0,28.1,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-21,22.4,17.8,28.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-22,22.5,18.0,28.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-23,22.7,18.3,28.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-24,22.6,19.3,26.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-25,22.4,18.8,26.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-26,22.3,17.7,27.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-27,22.5,19.8,26.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-28,22.5,20.1,25.9,0.7,0.7,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-29,21.6,20.1,24.0,10.9,10.9,Gia Lai,13.8079,108.1094,manual_fallback
2020-11-30,21.3,19.8,24.5,9.2,9.2,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-01,21.6,20.2,23.9,0.5,0.5,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-02,21.1,17.7,25.1,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-03,19.6,16.0,24.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-04,18.9,14.6,24.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-05,19.4,15.2,24.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-06,19.9,15.1,25.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-07,21.1,17.0,25.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-08,21.5,17.4,26.7,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-09,21.0,17.5,25.1,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-10,22.7,18.9,27.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-11,22.7,18.9,27.2,1.4,1.4,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-12,22.3,18.2,27.1,0.5,0.5,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-13,22.7,18.1,28.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-14,22.8,19.0,28.0,2.4,2.4,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-15,22.6,20.1,26.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-16,22.4,20.0,26.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-17,22.2,19.7,26.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-18,22.0,19.2,26.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-19,21.3,18.5,25.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-20,20.0,17.3,24.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-21,19.9,16.4,25.2,0.1,0.1,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-22,21.1,16.2,26.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-23,22.7,19.9,26.5,0.2,0.2,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-24,22.9,20.1,27.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-25,22.4,19.5,26.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-26,21.9,18.2,27.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-27,21.7,16.0,28.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-28,21.6,17.0,28.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-29,21.8,16.3,29.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-30,20.5,15.9,26.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2020-12-31,18.8,16.0,21.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-01,17.5,15.2,21.7,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-02,19.4,15.8,24.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-03,20.1,16.3,25.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-04,21.9,18.1,27.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-05,21.9,18.7,26.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-06,21.2,18.4,25.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-07,21.0,17.6,26.7,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-08,20.3,17.2,25.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-09,19.2,16.4,24.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-10,18.9,15.3,24.7,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-11,18.7,14.1,25.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-12,16.8,12.3,23.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-13,15.8,10.4,22.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-14,17.1,10.7,24.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-15,18.0,11.7,25.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-16,19.2,12.7,27.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-17,19.0,13.5,25.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-18,18.1,14.1,22.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-19,17.9,12.3,24.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-20,19.6,14.1,25.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-21,20.4,14.5,26.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-22,21.5,16.8,27.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-23,21.1,17.0,26.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-24,21.2,16.1,28.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-25,21.6,16.0,28.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-26,21.2,15.5,28.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-27,21.6,17.0,28.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-28,20.6,16.2,27.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-29,19.4,15.8,25.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-30,19.6,14.1,26.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-01-31,20.3,16.0,26.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-01,20.4,14.4,27.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-02,20.2,14.3,27.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-03,20.6,14.9,27.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-04,20.6,14.6,27.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-05,20.5,15.0,27.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-06,20.4,14.2,28.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-07,21.6,15.9,29.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-08,21.6,17.2,26.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-09,22.4,18.5,27.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-10,21.5,17.6,26.1,0.8,0.8,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-11,20.3,15.1,28.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-12,19.2,13.1,28.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-13,19.0,12.4,27.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-14,19.8,13.4,28.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-15,19.9,13.0,28.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-16,20.5,14.4,28.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-17,20.3,14.6,27.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-18,19.9,15.7,26.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-19,19.9,16.0,25.7,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-20,19.0,13.9,25.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-21,18.9,12.0,26.7,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-22,19.9,11.9,29.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-23,20.6,12.4,30.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-24,21.9,14.9,30.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-25,23.7,15.9,31.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-26,25.1,17.5,32.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-27,24.5,18.5,32.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-02-28,24.3,20.0,31.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-01,24.8,19.7,31.3,0.8,0.8,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-02,24.3,19.5,30.4,0.2,0.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-03,23.3,19.4,29.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-04,24.0,18.6,31.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-05,24.3,17.5,32.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-06,25.2,17.2,33.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-07,24.3,18.5,31.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-08,23.5,18.7,29.9,0.3,0.3,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-09,23.1,18.1,30.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-10,23.0,17.2,30.2,0.1,0.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-11,23.0,17.2,29.8,0.5,0.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-12,23.6,18.5,30.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-13,23.4,16.5,31.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-14,22.7,15.1,30.7,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-15,23.4,16.2,32.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-16,24.2,18.0,32.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-17,24.2,16.2,33.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-18,25.1,18.6,33.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-19,25.8,19.6,34.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-20,26.0,20.1,33.3,0.4,0.4,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-21,25.8,20.5,33.2,0.6,0.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-22,24.0,20.0,29.5,0.1,0.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-23,23.5,19.7,28.7,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-24,23.6,18.8,30.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-25,24.2,18.6,31.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-26,24.6,19.3,31.9,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-27,25.8,19.2,34.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-28,26.5,19.0,34.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-29,27.7,19.9,35.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-30,28.0,20.8,34.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-03-31,27.8,21.7,33.0,0.9,0.9,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-01,27.9,23.2,33.2,1.4,1.4,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-02,26.8,23.0,33.2,4.7,4.7,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-03,26.6,21.6,34.3,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-04,25.5,21.0,32.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-05,24.7,18.1,32.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-06,25.1,20.2,31.9,0.2,0.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-07,25.0,18.5,32.4,0.1,0.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-08,24.4,20.0,31.5,3.0,3.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-09,25.2,18.7,32.8,0.1,0.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-10,24.4,19.9,30.1,2.8,2.8,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-11,24.8,19.8,31.5,0.9,0.9,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-12,25.2,19.7,32.3,0.5,0.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-13,26.2,20.2,33.2,0.5,0.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-14,26.2,21.3,32.5,0.4,0.4,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-15,27.0,20.5,34.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-16,26.9,20.6,34.3,0.2,0.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-17,26.0,19.1,34.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-18,26.0,18.4,34.2,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-19,24.7,20.2,30.4,7.3,7.3,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-20,24.1,21.3,28.2,7.9,7.9,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-21,23.6,20.8,29.7,28.6,28.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-22,23.5,21.4,28.3,30.5,30.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-23,23.8,21.0,29.1,9.1,9.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-24,24.9,21.7,29.2,2.2,2.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-25,25.0,22.1,29.6,3.8,3.8,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-26,25.2,21.2,30.3,1.0,1.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-27,24.5,20.5,29.2,0.8,0.8,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-28,24.5,20.8,29.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-29,24.1,19.6,29.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-04-30,24.1,19.6,28.6,2.4,2.4,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-01,24.6,20.2,30.5,2.9,2.9,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-02,25.4,20.8,30.8,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-03,25.6,20.9,32.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-04,25.7,19.5,32.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-05,26.0,21.0,31.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-06,25.6,21.4,30.6,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-07,25.7,20.9,31.5,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-08,26.2,20.1,33.0,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-09,26.8,20.2,33.4,0.0,0.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-10,26.7,21.6,31.8,1.6,1.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-11,26.5,22.6,31.4,6.4,6.4,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-12,26.4,23.0,31.4,2.5,2.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-13,27.0,22.2,32.8,1.5,1.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-14,26.3,22.1,33.0,4.0,4.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-15,27.2,22.5,33.2,0.3,0.3,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-16,27.5,21.2,34.5,0.2,0.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-17,26.5,22.1,32.3,2.7,2.7,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-18,26.7,21.4,33.9,3.1,3.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-19,26.0,22.0,31.5,7.4,7.4,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-20,26.4,22.0,31.2,1.2,1.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-21,25.8,22.9,30.6,8.5,8.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-22,24.8,22.1,29.1,9.3,9.3,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-23,24.2,22.5,27.8,73.1,73.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-24,23.5,21.9,25.4,30.3,30.3,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-25,23.9,21.8,28.1,8.2,8.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-26,23.5,21.1,27.8,10.0,10.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-27,24.6,22.0,28.8,3.8,3.8,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-28,25.6,22.1,29.5,0.6,0.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-29,25.6,22.8,29.0,1.7,1.7,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-30,25.4,22.6,29.0,3.1,3.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-05-31,25.9,23.4,29.5,1.0,1.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-01,26.3,22.9,30.5,1.6,1.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-02,26.2,23.6,29.6,1.1,1.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-03,25.8,24.0,28.9,2.0,2.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-04,26.0,23.4,30.1,3.0,3.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-05,24.6,23.2,27.2,12.0,12.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-06,24.8,22.6,28.0,1.1,1.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-07,23.7,22.0,26.9,11.6,11.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-08,23.2,21.8,26.6,13.5,13.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-09,23.1,21.6,26.3,11.2,11.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-10,22.7,21.1,25.8,19.6,19.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-11,23.3,21.6,26.0,4.8,4.8,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-12,22.0,21.5,23.2,13.7,13.7,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-13,23.4,21.5,26.8,7.4,7.4,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-14,24.0,21.2,27.9,8.0,8.0,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-15,23.9,21.8,27.6,2.9,2.9,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-16,24.1,22.2,27.5,4.6,4.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-17,24.6,22.0,28.0,6.7,6.7,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-18,25.2,22.1,28.8,0.3,0.3,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-19,25.1,22.5,29.0,0.9,0.9,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-20,25.2,22.8,28.5,1.3,1.3,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-21,24.7,22.9,28.0,4.1,4.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-22,24.7,22.5,28.0,4.6,4.6,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-23,24.6,22.4,28.6,6.2,6.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-24,24.9,22.4,28.5,2.2,2.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-25,24.7,22.2,27.8,3.7,3.7,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-26,25.3,22.4,29.3,3.1,3.1,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-27,25.9,22.8,29.4,0.5,0.5,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-28,25.2,23.0,28.5,1.2,1.2,Gia Lai,13.8079,108.1094,manual_fallback
2021-06-29,25.6,22.2,29.1,1.2,1.2,Gia Lai,13.8079,108.1094,manual_fallback
